Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Vanuatu,VUT,GDP (constant 2000 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,139843102.1,123901258.8,129104682,142919034.1,162689159.4,178284602,180038903.5,179801032.1,174597595.6,171609336.3,174240788.5,194638259.6,200748580.8,205952017.3,207498181.3,226290020.6,228579532.7,233901904.9,245394066.1,255949608.7,256806497.9,272014693.1,262525439.4,250979651.8,260354653.6,272033735,286308873.2,307381998.4,327382425.3,347592314.1,359588761.9,370549549.6,386483180.2,
Vanuatu,VUT,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,,,,,,,,,,22031810389,19520226601,20340008424,22516413128,25631129879,28088139405,28364523699,28327047862,27507263941,27036473745,27451050186,30664603160,31627263708,32447047630,32690640567,35651231645,36011936571,36850458411,38661009758,40324000000,40459000000,42855000000,41360000000,39541000000,41018000000,42858000000,45107000000,48427000000,51578000000,54762000000,56652000000,58378835239,60889125154,
Vanuatu,VUT,GDP (current LCU),NY.GDP.MKTP.CN,,,,,,,,,,,,,,,,,,,,8199998976,7745895936,8672501760,9442299904,10943000000,13451000000,13116000000,12709000000,14372000000,15512000000,16766000000,18542000000,21093000000,22241000000,22867000000,25523000000,26223000000,27391000000,29650000000,33448000000,34592000000,37441000000,37480000000,36430000000,38288000000,40664000000,42966000000,48427000000,54061000000,60133000000,63025000000,66758898717,71298503830,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258829.4,113423182.2,98746408.99,98144643.75,110123776.8,135553759.4,123698508.8,118691400.8,130834146.2,148545377.9,144482170.5,158397406.3,188869985.2,196142588,188080372.4,219260343.3,233902114.7,245177629.3,255890215.7,262301249,267999225.3,272014693.1,257926881.7,261712966.3,313350116,363753466.3,393296584.4,435400633,527743610.8,593437284.1,590448828.5,688904851.5,819227088.4,
Vanuatu,VUT,GNI (constant 2000 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259014693.1,,,,,,,,,,,,
Vanuatu,VUT,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,GNI (current LCU),NY.GNP.MKTP.CN,,,,,,,,,,,,,,,,,,,,6880002048,6545900032,7218101760,7941602816,9652998144,11939999744,12935999488,12689999872,12538999808,14581000192,16903999488,19036989440,19282999296,19793000448,22008000512,22200000512,24309999616,24683999232,26419907968,32389604735,33933717500,35651637100,36898750000,34829219550,36430724160,38573527000,40125609200,46169152800,51223467400,59514887000,60644679417,64789392788,69217503830,
Vanuatu,VUT,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,100061108.9,95851637.81,82186391.91,82546179.12,97141973.2,120326507.5,122000903.2,118513955.5,114147601.9,139629975.7,145671390.7,162625916.9,172662958.8,174553767,181015128,190713463.7,216838665.3,220947187.5,228013354.1,254001249,262899225.3,259014693.1,253926881.7,250212966.3,298150116,345053466.3,367296584.4,415100633,500043610.8,587337284.1,568148828.5,668580936.4,795316186,
Vanuatu,VUT,"Population, total",SP.POP.TOTL,63702,65709,67806,69962,72131,74287,76410,78520,80672,82945,85393,88029,90831,93768,96799,99886,103031,106231,109436,112587,115641,118584,121438,124252,127097,130030,133041,136129,139368,142852,146636,150791,155270,159857,164254,168263,171783,174921,177946,181239,185074,189544,194555,199968,205561,211170,216760,222377,228041,233790,239651,245619,
Vanuatu,VUT,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,
Vanuatu,VUT,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,
"Venezuela, RB",VEN,GINI index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,55.61,,,,,,53.45,,43.84,,,42.1,,,47.21,,,48.06,47.76,,47.23,49.01,48.1,47.5,49.46,44.77,,,,,,
"Venezuela, RB",VEN,GDP (constant 2000 US$),NY.GDP.MKTP.KD,41118729573,42431452970,46052100593,47848570687,53173803147,55387357767,56223845461,57817155664,62059334863,62497496638,67317250051,68313068113,69189391661,74108728186,75642284607,77833080427,83847818124,89105733312,91196952546,91894021274,87831090370,87512429635,85700041807,82473592071,83662996974,83824717711,89281995940,92479764607,97863352352,89476578650,95263870747,1.04533E+11,1.10868E+11,1.11173E+11,1.08561E+11,1.12851E+11,1.12628E+11,1.19804E+11,1.20156E+11,1.12982E+11,1.17148E+11,1.21124E+11,1.10398E+11,1.01836E+11,1.20458E+11,1.32887E+11,1.46006E+11,1.58787E+11,1.67167E+11,1.61814E+11,1.59405E+11,1.66062E+11,
"Venezuela, RB",VEN,GDP (constant LCU),NY.GDP.MKTP.KN,14395636736,14855220224,16122806272,16751749120,18616109056,19391072887,19683926609,20241743329,21726927122,21880327234,23567719330,23916354495,24223154720,25945410790,26482307756,27249303748,29355058956,31195851165,31927985468,32172028713,30749599616,30638036729,30003521094,28873943434,29290353208,29346971519,31257560580,32377097019,34261887097,31325683843,33351810515,36596904304,38814849907,38921741372,38007271990,39509191204,39431027256,41943151000,42066487000,39554925000,41013293000,42405381000,38650110000,35652678000,42172343000,46523649000,51116533000,55591059000,58525074000,56650924000,55807510000,58138269000,
"Venezuela, RB",VEN,GDP (current LCU),NY.GDP.MKTP.CN,28831870,29891788,33072594,35718756,40088364,42733103.77,44929757.28,46603856.51,51045546.32,53077689.51,57819362,64351255.54,70060615.6,83705018,124638223.2,134605408.5,155604244.4,181731817.1,199634045.7,239309256.4,288177514.9,324078724.9,329207483.5,337723140.9,392643301.4,434518066.9,476230260.7,657485008.3,847211864.9,1461558307,2205613657,2939344743,3997986772,5277676818,8394860369,13243474945,28486493407,41943151000,50012967000,59344600000,79655692000,88945596000,1.0784E+11,1.34228E+11,2.12683E+11,3.04087E+11,3.93926E+11,4.94592E+11,6.77594E+11,7.07263E+11,1.01683E+12,1.35749E+12,
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,8607600069,8923366628,9873397859,10663375514,9113580696,9602944668,10096574670,10472776744,11470909285,11927570677,12993115056,14471557938,15922867181,19445932860,29087099933,31413164179,36272315695,42337056975,46507640231,55750554789,67135122864,75498829319,76693647866,78586503426,55952339080,57935742247,58915108094,45343793676,58428404474,42142303739,47027508385,51734363024,58470358476,58107555298,56529904239,74888742184,68258588863,85837385779,91338542542,97974136437,1.17148E+11,1.2291E+11,92889586976,83622191419,1.12451E+11,1.45513E+11,1.83478E+11,2.30364E+11,3.156E+11,3.29419E+11,3.93808E+11,3.16482E+11,
"Venezuela, RB",VEN,GNI (constant 2000 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,74096694389,78152083838,84396864706,89379005106,91363958457,91988407800,88382925704,88321458132,84001269287,80273625060,80450534093,80522067985,87046898940,89398039246,95185666814,84212349033,93630128457,1.03431E+11,1.07745E+11,1.08131E+11,1.05046E+11,1.10085E+11,1.09759E+11,1.16416E+11,1.17197E+11,1.1145E+11,1.1576E+11,1.19174E+11,1.06987E+11,98785130635,1.15865E+11,1.30364E+11,1.45022E+11,1.61376E+11,1.67658E+11,1.60134E+11,1.5707E+11,1.62443E+11,
"Venezuela, RB",VEN,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,25913235281,27331493704,29515430211,31257793719,31951975338,32170358936,30909442958,30887946403,29377081837,28073443089,28135312049,28160329016,30442205166,31264450375,33288510370,29450901043,32744504571,36172192058,37680642592,37815901940,36736890097,38499156837,38384992293,40713256705,40986278640,38976352401,40483670061,41677853302,37415868298,34547321625,40520478877,45591253374,50717301041,56436881636,58633606961,56002519466,54930888344,56809871242,
"Venezuela, RB",VEN,GNI (current LCU),NY.GNP.MKTP.CN,27071810,27934422,30945656,33669464,37043056,39600303.77,41934907.28,43702456.51,47881596.32,50340939.51,55358512,61069561.42,67948615.6,80743522,121908678.2,135033908.5,156496541.5,182109557.1,199797160.7,239296378.9,289589747.4,326542619.9,322639958.5,328642586.8,378173298.9,417770566.9,463280766,634009508.3,821532364.9,1379432515,2169312670,2905368715,3878601752,5121910228,8112110657,12899870939,27766595707,40713256705,48625460096,58464493199,78711907520,87483790680,1.04641E+11,1.30477E+11,2.05744E+11,2.9949E+11,3.91683E+11,5.0006E+11,6.78476E+11,7.00534E+11,1.00545E+12,1.33469E+12,
"Venezuela, RB",VEN,GNI (current US$),NY.GNP.MKTP.CD,8082143601,8339049141,9238427857,10051585726,8421268578,8898944668,9423574670,9820776744,10759909285,11312570677,12440115056,13733557938,15442867181,18757932860,28450099933,31513164179,36480315695,42425056975,46545640231,55747554789,67464122864,76072829319,75163647866,76473503426,53890339080,55702742247,57313108094,43724793676,56657404474,39774303739,46253508385,51136363024,56724358476,56392555298,54625904239,72945742184,66533588863,83320385779,88804542542,96521136437,1.1576E+11,1.2089E+11,90133586976,81285191419,1.08783E+11,1.43314E+11,1.82433E+11,2.32911E+11,3.16011E+11,3.26285E+11,3.89399E+11,3.11168E+11,
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,7562108,7852680,8150542,8453781,8759890,9067485,9375646,9686071,10003238,10333268,10680678,11045959,11428022,11827681,12245478,12681017,13135849,13607958,14088961,14567680,15036273,15570222.4,16047654.4,16522182.4,16993078.4,17460000,17922990.4,18382478.4,18839278.4,19294590.4,19750000,20197000,20659000,21121000,21583000,22043000,22502000,22959000,23413000,23867000,24311000,24765000,25220000,25674000,26127000,26577000,27031000,27483000,27935000,28384000,28834000,29278000,
"Venezuela, RB",VEN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,19.53,,,,,,20.23,,22.13,,,22.02,,,21.42,,,21.18,21.31,,21.52,21.52,22.15,21.95,21.76,22.18,,,,,,
"Venezuela, RB",VEN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,43.73,,,,,,40.78,,32.42,,,31.59,,,35.58,,,35.73,35.97,,35.27,36.22,35.09,34.66,36.26,33.17,,,,,,
"Venezuela, RB",VEN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,59.63,,,,,,57.99,,48.72,,,47.7,,,51.94,,,52.48,52.36,,51.97,53.16,51.9,51.59,52.92,49.42,,,,,,
"Venezuela, RB",VEN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,1.32,,1.32,,,1.71,,,1.3,,,1.01,1.1,,1.19,0.81,0.74,0.74,0.49,1.2,,,,,,
"Venezuela, RB",VEN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,,3.38,,4.45,,,5.06,,,4.08,,,3.66,3.82,,3.97,3.3,3.25,3.38,2.8,4.28,,,,,,
"Venezuela, RB",VEN,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,6.76,,9.74,,,10.18,,,8.77,,,8.58,8.75,,8.82,8.58,8.77,8.87,8.59,9.52,,,,,,
"Venezuela, RB",VEN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,11.36,,,,,,11.64,,14.96,,,15.04,,,13.79,,,14.1,13.76,,13.72,13.44,13.93,14.21,13.93,14.6,,,,,,
"Venezuela, RB",VEN,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.33591335,22.04962584,18.39978807,19.42424157,24.98512426,32.9468533,32.0829436,38.05196117,44.06988967,37.09542834,37.3685659,45.18089887,47.67802129,51.9968201,49,,,
"Venezuela, RB",VEN,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,1.44,,
Vietnam,VNM,GINI index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.68,,,,,35.52,,,,37.55,,36.81,,35.75,,35.57,,,,
Vietnam,VNM,GDP (constant 2000 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,11453473962,11889376650,12221006031,12658942071,13308980224,14289121788,15017998194,15913197628,17289060247,18684759514,20336301848,22276482694,24357110075,26342722184,27861236672,29191217010,31172517272,33321830052,35681076633,38300485720,41283942096,44769045610,48453031029,52550385537,55866678639,58840794627,62832215474,66530108958,
Vietnam,VNM,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,1.00551E+14,1.04378E+14,1.07289E+14,1.11134E+14,1.16841E+14,1.25445E+14,1.31844E+14,1.39703E+14,1.51782E+14,1.64035E+14,1.78534E+14,1.95567E+14,2.13833E+14,2.31265E+14,2.44596E+14,2.56272E+14,2.73666E+14,2.92535E+14,3.13247E+14,3.36243E+14,3.62435E+14,3.93031E+14,4.25373E+14,4.61344E+14,4.90458E+14,5.16568E+14,5.51609E+14,5.84073E+14,
Vietnam,VNM,GDP (current LCU),NY.GDP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,1.17E+11,5.99E+11,2.87E+12,1.542E+13,2.8093E+13,4.1955E+13,7.6707E+13,1.10532E+14,1.40258E+14,1.78534E+14,2.28892E+14,2.72036E+14,3.13623E+14,3.61017E+14,3.99942E+14,4.41646E+14,4.81295E+14,5.35672E+14,6.13443E+14,7.15307E+14,8.39211E+14,9.74266E+14,1.14372E+15,1.48504E+15,1.65839E+15,1.98091E+15,2.53501E+15,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,14094688428,26336617864,36658108169,25423812494,6293304847,6471740486,9613369554,9866990096,13180954014,16286434094,20736163915,24657470332,26843701137,27209601996,28683658005,31172517272,32685199371,35058216051,39552513118,45427854693,52917296789,60913515795,71015592863,91094051435,97180304813,1.06427E+11,1.23961E+11,
Vietnam,VNM,GNI (constant 2000 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14375994658,14093010030,15114040327,16734825763,18000799526,19825218341,22036796371,23981569622,25866470188,27347637881,28798710830,30725941923,32875673541,35104183841,37692553878,40512043963,43864047587,47298388089,50911616463,53980090846,55891601139,60028412311,62788467045,
Vietnam,VNM,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26186E+14,1.23702E+14,1.32664E+14,1.46891E+14,1.58003E+14,1.74017E+14,1.93429E+14,2.105E+14,2.27044E+14,2.40045E+14,2.52782E+14,2.69699E+14,2.88568E+14,3.08129E+14,3.30849E+14,3.55597E+14,3.85019E+14,4.15164E+14,4.4688E+14,4.73813E+14,4.90592E+14,5.26903E+14,5.51129E+14,
Vietnam,VNM,GNI (current LCU),NY.GNP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.826E+13,3.9284E+13,7.262E+13,1.06757E+14,1.34913E+14,1.74017E+14,2.26391E+14,2.67736E+14,3.07875E+14,3.54368E+14,3.94614E+14,4.35319E+14,4.74855E+14,5.27056E+14,6.03688E+14,7.01906E+14,8.22432E+14,9.51456E+14,1.10875E+15,1.43696E+15,1.58046E+15,1.89866E+15,2.40826E+15,
Vietnam,VNM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330715750,6059727162,9101163214,9530002776,12678649435,15874377879,20509589496,24267716274,26351716123,26708470550,28301538121,30725941923,32247852778,34494322458,38923546409,44576779491,51859280005,59487378277,68844669011,88144581269,92613728813,1.02008E+11,1.17763E+11,
Vietnam,VNM,"Population, total",SP.POP.TOTL,34743000,35427715.2,36123019.2,36836299.2,37573875.2,38341000,39141859.2,39979571.2,40856187.2,41772691.2,42729000,43724507.2,44758083.2,45824811.2,46917619.2,48030000,49157643.2,50295171.2,51436139.2,52573579.2,53700000,54722337.49,55686897.34,56654801.83,57691661.43,58868000,60249000,61750000,63263000,64774000,66016700,67242400,68450100,69644500,70824500,71995500,73156700,74306900,75456300,76596700,77630900,78621000,79538700,80468400,81437700,82393500,83313000,84221100,85122300,86025000,86927700,87840000,
Vietnam,VNM,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.37,,,,,21.07,,,,21.17,,21.78,,22.19,,21.84,,,,
Vietnam,VNM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.96,,,,,29.34,,,,30.31,,28.99,,27.79,,28.21,,,,
Vietnam,VNM,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,,,,,44.01,,,,45.57,,44.47,,43.3,,43.41,,,,
Vietnam,VNM,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,,,,3.57,,,,3.32,,3.11,,3.02,,3.18,,,,
Vietnam,VNM,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82,,,,,8.02,,,,7.46,,7.2,,7.16,,7.42,,,,
Vietnam,VNM,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39,,,,,11.5,,,,10.86,,11.09,,11.43,,11.52,,,,
Vietnam,VNM,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.44,,,,,15.4,,,,14.94,,15.46,,15.92,,15.81,,,,
Vietnam,VNM,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,
Vietnam,VNM,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,0.25,,,
Virgin Islands (U.S.),VIR,GINI index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (constant 2000 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,497600000,557699968,639500032,692400000,714700032,710300032,693800000,686400000,710099968,773100032,849200000,874300032,832600000,882499968,914099968,892300032,910099968,977699968,993100032,1064000000,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current LCU),NY.GDP.MKTP.CN,24200000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,219000000,257000000,307100000,351600000,395400000,399800000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,1564700032,1671200000,1770899968,1996000000,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,24200000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,219000000,257000000,307100000,351600000,395400000,399800000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,1564700032,1671200000,1770899968,1996000000,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GNI (constant 2000 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GNI (current LCU),NY.GNP.MKTP.CN,24000000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,218500000,257100000,307100000,351600000,395400000,429000000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GNI (current US$),NY.GNP.MKTP.CD,24000000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,218500000,257100000,307100000,351600000,395400000,429000000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,32000,34100,36300,38700,41300,44000,47300,50800,54600,58600,63000,71000,76000,84000,90000,94000,96000,93000,96000,96000,97000,98000,102000,104000,108000,107000,106500,106000,104500,103000,103963,104807,105711,106577,107317,107817,108093,108355,108535,108596,108639,108746,108923,109148,109353,109599,109763,109818,109832,109809,109750,109666,
Virgin Islands (U.S.),VIR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,,,,,
Virgin Islands (U.S.),VIR,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
