GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98
0500000US01083,01083,"Limestone County, Alabama",83193,*****,83193,(X),42478,540,51.1,0.6,40715,540,48.9,0.6,5777,703,6.9,0.8,6070,762,7.3,0.9,4879,749,5.9,0.9,4846,596,5.8,0.7,4885,824,5.9,1.0,10682,768,12.8,0.9,12923,931,15.5,1.1,13069,671,15.7,0.8,4485,697,5.4,0.8,5496,661,6.6,0.8,6060,321,7.3,0.4,2995,570,3.6,0.7,1026,537,1.2,0.6,38.8,1.2,(X),(X),63156,228,75.9,0.3,60878,674,73.2,0.8,13458,796,16.2,1.0,10081,358,12.1,0.4,63156,228,63156,(X),31909,260,50.5,0.3,31247,196,49.5,0.3,10081,358,10081,(X),4387,189,43.5,1.3,5694,255,56.5,1.3,83193,*****,83193,(X),82498,390,99.2,0.5,695,390,0.8,0.5,82498,390,99.2,0.5,67818,1166,81.5,1.4,10935,155,13.1,0.2,614,302,0.7,0.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,956,167,1.1,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,273,0.0,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2175,1168,2.6,1.4,695,390,0.8,0.5,48,83,0.1,0.1,318,302,0.4,0.4,159,158,0.2,0.2,0,273,0.0,0.2,83193,*****,83193,(X),68362,1210,82.2,1.5,11074,83,13.3,0.1,1011,107,1.2,0.1,1225,155,1.5,0.2,N,N,N,N,2235,1170,2.7,1.4,83193,*****,83193,(X),4644,*****,5.6,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,78549,*****,94.4,*****,65457,273,78.7,0.2,10935,155,13.1,0.2,614,302,0.7,0.4,956,167,1.1,0.2,0,273,0.0,0.2,0,273,0.0,0.2,587,360,0.7,0.4,0,273,0.0,0.2,587,360,0.7,0.4,35042,418,(X),(X)
0500000US01089,01089,"Madison County, Alabama",335988,*****,335988,(X),165493,597,49.3,0.2,170495,597,50.7,0.2,21082,418,6.3,0.1,22587,1841,6.7,0.5,21746,1794,6.5,0.5,24257,1181,7.2,0.4,24238,1301,7.2,0.4,45174,1357,13.4,0.4,43993,1042,13.1,0.3,53773,1046,16.0,0.3,19379,1591,5.8,0.5,18699,1604,5.6,0.5,23371,385,7.0,0.1,12621,847,3.8,0.3,5068,847,1.5,0.3,37.0,0.5,(X),(X),256308,110,76.3,0.1,241092,1392,71.8,0.4,51509,1255,15.3,0.4,41060,380,12.2,0.1,256308,110,256308,(X),124229,330,48.5,0.1,132079,323,51.5,0.1,41060,380,41060,(X),17763,244,43.3,0.5,23297,323,56.7,0.5,335988,*****,335988,(X),328243,1880,97.7,0.6,7745,1880,2.3,0.6,328243,1880,97.7,0.6,233774,1182,69.6,0.4,80207,1973,23.9,0.6,2940,529,0.9,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8147,763,2.4,0.2,1545,835,0.5,0.2,1621,914,0.5,0.3,1016,589,0.3,0.2,190,229,0.1,0.1,1955,1121,0.6,0.3,1045,759,0.3,0.2,775,716,0.2,0.2,230,146,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2945,1098,0.9,0.3,7745,1880,2.3,0.6,2905,1791,0.9,0.5,1540,508,0.5,0.2,1645,698,0.5,0.2,110,132,0.0,0.1,335988,*****,335988,(X),240993,2217,71.7,0.7,83936,527,25.0,0.2,5313,876,1.6,0.3,10094,120,3.0,0.1,422,273,0.1,0.1,3550,1114,1.1,0.3,335988,*****,335988,(X),15543,*****,4.6,*****,9287,1485,2.8,0.4,2153,873,0.6,0.3,119,204,0.0,0.1,3984,1517,1.2,0.5,320445,*****,95.4,*****,222125,180,66.1,0.1,79456,1869,23.6,0.6,2894,508,0.9,0.2,8147,763,2.4,0.2,230,146,0.1,0.1,263,219,0.1,0.1,7330,1853,2.2,0.6,142,167,0.0,0.1,7188,1860,2.1,0.6,147063,886,(X),(X)
0500000US01095,01095,"Marshall County, Alabama",93235,*****,93235,(X),45626,955,48.9,1.0,47609,955,51.1,1.0,6942,368,7.4,0.4,6315,1200,6.8,1.3,6313,930,6.8,1.0,6397,877,6.9,0.9,6321,911,6.8,1.0,10844,1014,11.6,1.1,12531,725,13.4,0.8,13238,734,14.2,0.8,6123,767,6.6,0.8,4537,768,4.9,0.8,7881,215,8.5,0.2,4404,523,4.7,0.6,1389,500,1.5,0.5,37.8,1.4,(X),(X),69280,623,74.3,0.7,66060,794,70.9,0.9,16023,769,17.2,0.8,13674,302,14.7,0.3,69280,623,69280,(X),33572,549,48.5,0.5,35708,347,51.5,0.5,13674,302,13674,(X),5897,220,43.1,0.9,7777,152,56.9,0.9,93235,*****,93235,(X),91901,1000,98.6,1.1,1334,1000,1.4,1.1,91901,1000,98.6,1.1,86786,1740,93.1,1.9,1391,505,1.5,0.5,883,482,0.9,0.5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,567,53,0.6,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,273,0.0,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2274,1612,2.4,1.7,1334,1000,1.4,1.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,93235,*****,93235,(X),88120,1759,94.5,1.9,1904,273,2.0,0.2,1272,148,1.4,0.2,591,273,0.6,0.2,N,N,N,N,2682,1735,2.9,1.9,93235,*****,93235,(X),11288,*****,12.1,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,81947,*****,87.9,*****,78258,273,83.9,0.2,1391,505,1.5,0.5,805,465,0.9,0.5,567,53,0.6,0.1,0,273,0.0,0.2,0,273,0.0,0.2,926,675,1.0,0.7,0,273,0.0,0.2,926,675,1.0,0.7,40345,403,(X),(X)
0500000US01097,01097,"Mobile County, Alabama",413277,*****,413277,(X),198653,817,48.1,0.2,214624,817,51.9,0.2,28545,627,6.9,0.2,25974,1781,6.3,0.4,30357,1847,7.3,0.4,30143,694,7.3,0.2,29260,718,7.1,0.2,53840,700,13.0,0.2,51485,1028,12.5,0.2,60163,728,14.6,0.2,27567,1861,6.7,0.5,22444,1905,5.4,0.5,30316,508,7.3,0.1,17276,1062,4.2,0.3,5907,1045,1.4,0.3,36.7,0.5,(X),(X),310045,*****,75.0,*****,292933,1169,70.9,0.3,66286,1530,16.0,0.4,53499,555,12.9,0.1,310045,*****,310045,(X),145653,350,47.0,0.1,164392,350,53.0,0.1,53499,555,53499,(X),22065,318,41.2,0.6,31434,541,58.8,0.6,413277,*****,413277,(X),408559,1380,98.9,0.3,4718,1380,1.1,0.3,408559,1380,98.9,0.3,250956,1602,60.7,0.4,143819,948,34.8,0.2,4033,1383,1.0,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7745,561,1.9,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,53,91,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1953,1123,0.5,0.3,4718,1380,1.1,0.3,1318,867,0.3,0.2,1720,699,0.4,0.2,816,561,0.2,0.1,460,440,0.1,0.1,413277,*****,413277,(X),254992,2068,61.7,0.5,145819,355,35.3,0.1,6213,1198,1.5,0.3,8616,93,2.1,0.1,N,N,N,N,2229,1289,0.5,0.3,413277,*****,413277,(X),10046,*****,2.4,*****,4801,1301,1.2,0.3,1361,1067,0.3,0.3,528,361,0.1,0.1,3356,1614,0.8,0.4,403231,*****,97.6,*****,244066,92,59.1,0.1,143646,926,34.8,0.2,3277,699,0.8,0.2,7745,561,1.9,0.1,0,273,0.0,0.1,55,92,0.0,0.1,4442,1338,1.1,0.3,0,273,0.0,0.1,4442,1338,1.1,0.3,178726,1028,(X),(X)
0500000US01101,01101,"Montgomery County, Alabama",229844,*****,229844,(X),108688,471,47.3,0.2,121156,471,52.7,0.2,15843,434,6.9,0.2,15913,1595,6.9,0.7,14228,1594,6.2,0.7,17017,922,7.4,0.4,19819,719,8.6,0.3,32407,905,14.1,0.4,29718,691,12.9,0.3,31153,495,13.6,0.2,14147,1490,6.2,0.6,11668,1508,5.1,0.7,14818,247,6.4,0.1,9915,845,4.3,0.4,3198,897,1.4,0.4,34.9,0.4,(X),(X),174030,4,75.7,0.1,162863,1130,70.9,0.5,33594,1135,14.6,0.5,27931,408,12.2,0.2,174030,4,174030,(X),80949,296,46.5,0.2,93081,295,53.5,0.2,27931,408,27931,(X),11223,239,40.2,0.7,16708,323,59.8,0.7,229844,*****,229844,(X),226265,1683,98.4,0.7,3579,1683,1.6,0.7,226265,1683,98.4,0.7,91993,1838,40.0,0.8,125222,1771,54.5,0.8,571,425,0.2,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4836,326,2.1,0.1,453,561,0.2,0.2,966,677,0.4,0.3,239,234,0.1,0.1,496,437,0.2,0.2,1756,1046,0.8,0.5,0,273,0.0,0.1,926,970,0.4,0.4,90,150,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3553,1679,1.5,0.7,3579,1683,1.6,0.7,1339,1296,0.6,0.6,303,425,0.1,0.2,481,326,0.2,0.1,555,555,0.2,0.2,229844,*****,229844,(X),94850,2506,41.3,1.1,127575,986,55.5,0.4,1721,619,0.7,0.3,5484,218,2.4,0.1,N,N,N,N,3762,1712,1.6,0.7,229844,*****,229844,(X),8357,*****,3.6,*****,4933,1636,2.1,0.7,1036,770,0.5,0.3,133,178,0.1,0.1,2255,1331,1.0,0.6,221487,*****,96.4,*****,88098,264,38.3,0.1,124456,1579,54.1,0.7,571,425,0.2,0.2,4836,326,2.1,0.1,90,150,0.0,0.1,0,273,0.0,0.1,3436,1670,1.5,0.7,161,264,0.1,0.1,3275,1662,1.4,0.7,101655,1029,(X),(X)
0500000US01103,01103,"Morgan County, Alabama",119626,*****,119626,(X),59324,567,49.6,0.5,60302,567,50.4,0.5,6901,693,5.8,0.6,7759,1205,6.5,1.0,8663,1175,7.2,1.0,8957,860,7.5,0.7,6642,610,5.6,0.5,14682,1121,12.3,0.9,16977,966,14.2,0.8,17260,711,14.4,0.6,7031,1093,5.9,0.9,8306,979,6.9,0.8,9172,258,7.7,0.2,5872,601,4.9,0.5,1404,452,1.2,0.4,38.4,0.6,(X),(X),91121,231,76.2,0.2,86166,929,72.0,0.8,20526,880,17.2,0.7,16448,468,13.7,0.4,91121,231,91121,(X),44365,271,48.7,0.3,46756,265,51.3,0.3,16448,468,16448,(X),7137,289,43.4,1.2,9311,336,56.6,1.2,119626,*****,119626,(X),116680,861,97.5,0.7,2946,861,2.5,0.7,116680,861,97.5,0.7,100091,1426,83.7,1.2,13910,787,11.6,0.7,1027,1104,0.9,0.9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,788,95,0.7,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,273,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,864,870,0.7,0.7,2946,861,2.5,0.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,119626,*****,119626,(X),102774,1524,85.9,1.3,15164,229,12.7,0.2,2555,1009,2.1,0.8,956,212,0.8,0.2,N,N,N,N,1139,1002,1.0,0.8,119626,*****,119626,(X),9184,*****,7.7,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,110442,*****,92.3,*****,92707,273,77.5,0.1,13794,737,11.5,0.6,371,363,0.3,0.3,788,95,0.7,0.1,0,273,0.0,0.1,0,273,0.0,0.1,2782,862,2.3,0.7,74,130,0.1,0.1,2708,832,2.3,0.7,51210,705,(X),(X)
0500000US01115,01115,"St. Clair County, Alabama",83761,*****,83761,(X),40876,1239,48.8,1.5,42885,1239,51.2,1.5,5537,974,6.6,1.2,5182,1140,6.2,1.4,5431,1054,6.5,1.3,5112,674,6.1,0.8,4541,786,5.4,0.9,11864,1212,14.2,1.4,11844,1106,14.1,1.3,13133,1156,15.7,1.4,6548,937,7.8,1.1,3947,1102,4.7,1.3,6612,811,7.9,1.0,3000,580,3.6,0.7,1010,489,1.2,0.6,38.5,1.0,(X),(X),63908,1175,76.3,1.4,61509,1242,73.4,1.5,12841,1241,15.3,1.5,10622,1084,12.7,1.3,63908,1175,63908,(X),30812,1108,48.2,1.4,33096,1018,51.8,1.4,10622,1084,10622,(X),4538,671,42.7,4.2,6084,736,57.3,4.2,83761,*****,83761,(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,83761,*****,83761,(X),74428,827,88.9,1.0,8731,731,10.4,0.9,415,381,0.5,0.5,629,266,0.8,0.3,N,N,N,N,N,N,N,N,83761,*****,83761,(X),2046,82,2.4,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,81715,82,97.6,0.1,72047,635,86.0,0.8,8731,731,10.4,0.9,146,244,0.2,0.3,370,247,0.4,0.3,0,273,0.0,0.2,18,31,0.0,0.1,403,388,0.5,0.5,0,273,0.0,0.2,403,388,0.5,0.5,38062,1321,(X),(X)
0500000US01117,01117,"Shelby County, Alabama",195828,*****,195828,(X),95592,556,48.8,0.3,100236,556,51.2,0.3,13166,306,6.7,0.2,13046,1167,6.7,0.6,15625,1131,8.0,0.6,13281,806,6.8,0.4,11164,924,5.7,0.5,26281,840,13.4,0.4,30345,693,15.5,0.4,28911,769,14.8,0.4,14766,1430,7.5,0.7,8568,1320,4.4,0.7,12188,381,6.2,0.2,6536,1110,3.3,0.6,1951,734,1.0,0.4,36.5,0.4,(X),(X),145708,191,74.4,0.1,138394,935,70.7,0.5,26257,1138,13.4,0.6,20675,766,10.6,0.4,145708,191,145708,(X),70122,333,48.1,0.2,75586,368,51.9,0.2,20675,766,20675,(X),9408,434,45.5,0.8,11267,397,54.5,0.8,195828,*****,195828,(X),193398,1060,98.8,0.5,2430,1060,1.2,0.5,193398,1060,98.8,0.5,162337,1830,82.9,0.9,20884,728,10.7,0.4,489,304,0.2,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3614,630,1.8,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,273,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6074,1829,3.1,0.9,2430,1060,1.2,0.5,780,678,0.4,0.3,576,296,0.3,0.2,579,613,0.3,0.3,0,273,0.0,0.1,195828,*****,195828,(X),164767,2189,84.1,1.1,21746,273,11.1,0.1,1065,93,0.5,0.1,4423,142,2.3,0.1,N,N,N,N,6487,1877,3.3,1.0,195828,*****,195828,(X),11682,*****,6.0,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,184146,*****,94.0,*****,156927,135,80.1,0.1,20884,728,10.7,0.4,441,296,0.2,0.2,3614,630,1.8,0.3,0,273,0.0,0.1,0,273,0.0,0.1,2280,1002,1.2,0.5,115,135,0.1,0.1,2165,996,1.1,0.5,81100,504,(X),(X)
0500000US01121,01121,"Talladega County, Alabama",82110,*****,82110,(X),39696,634,48.3,0.8,42414,634,51.7,0.8,4816,97,5.9,0.1,4217,721,5.1,0.9,6758,714,8.2,0.9,5785,724,7.0,0.9,4983,878,6.1,1.1,9398,933,11.4,1.1,12089,728,14.7,0.9,11568,661,14.1,0.8,5601,1037,6.8,1.3,5376,995,6.5,1.2,6479,253,7.9,0.3,3783,777,4.6,0.9,1257,770,1.5,0.9,39.2,1.2,(X),(X),62900,*****,76.6,*****,58899,1017,71.7,1.2,14402,922,17.5,1.1,11519,273,14.0,0.2,62900,*****,62900,(X),30426,231,48.4,0.4,32474,231,51.6,0.4,11519,273,11519,(X),4918,273,42.7,1.5,6601,273,57.3,1.5,82110,*****,82110,(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,82110,*****,82110,(X),54950,677,66.9,0.8,26990,578,32.9,0.7,334,230,0.4,0.3,N,N,N,N,N,N,N,N,277,219,0.3,0.3,82110,*****,82110,(X),1701,*****,2.1,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,80409,*****,97.9,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,37103,785,(X),(X)
0500000US01125,01125,"Tuscaloosa County, Alabama",195036,*****,195036,(X),94417,659,48.4,0.3,100619,659,51.6,0.3,12794,553,6.6,0.3,10605,1127,5.4,0.6,12327,1182,6.3,0.6,18041,439,9.3,0.2,26853,494,13.8,0.3,26672,615,13.7,0.3,21907,266,11.2,0.1,23691,419,12.1,0.2,10666,1124,5.5,0.6,10421,1118,5.3,0.6,11589,287,5.9,0.1,7246,627,3.7,0.3,2224,557,1.1,0.3,30.9,0.4,(X),(X),152498,359,78.2,0.2,133702,2164,68.6,1.1,27145,952,13.9,0.5,21059,292,10.8,0.1,152498,359,152498,(X),72753,521,47.7,0.3,79745,339,52.3,0.3,21059,292,21059,(X),8844,292,42.0,0.8,12215,273,58.0,0.8,195036,*****,195036,(X),192607,734,98.8,0.4,2429,734,1.2,0.4,192607,734,98.8,0.4,130697,1138,67.0,0.6,58303,705,29.9,0.4,47,76,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1813,701,0.9,0.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,273,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1747,1123,0.9,0.6,2429,734,1.2,0.4,484,383,0.2,0.2,680,267,0.3,0.1,867,701,0.4,0.4,0,273,0.0,0.1,195036,*****,195036,(X),132870,1318,68.1,0.7,59185,479,30.3,0.2,821,304,0.4,0.2,2875,234,1.5,0.1,N,N,N,N,1856,1135,1.0,0.6,195036,*****,195036,(X),6012,*****,3.1,*****,3686,1063,1.9,0.5,552,515,0.3,0.3,0,273,0.0,0.1,1774,938,0.9,0.5,189024,*****,96.9,*****,126355,516,64.8,0.3,57878,535,29.7,0.3,47,76,0.0,0.1,1813,701,0.9,0.4,0,273,0.0,0.1,611,609,0.3,0.3,2320,749,1.2,0.4,0,273,0.0,0.1,2320,749,1.2,0.4,85016,997,(X),(X)
0500000US01127,01127,"Walker County, Alabama",66947,*****,66947,(X),32460,712,48.5,1.1,34487,712,51.5,1.1,3626,370,5.4,0.6,5850,908,8.7,1.4,3001,699,4.5,1.0,4221,415,6.3,0.6,3596,259,5.4,0.4,7721,768,11.5,1.1,8528,429,12.7,0.6,10057,554,15.0,0.8,3606,714,5.4,1.1,5477,803,8.2,1.2,6570,323,9.8,0.5,3621,517,5.4,0.8,1073,473,1.6,0.7,42.0,1.5,(X),(X),51893,128,77.5,0.2,49261,529,73.6,0.8,14753,725,22.0,1.1,11264,281,16.8,0.4,51893,128,51893,(X),24935,275,48.1,0.5,26958,268,51.9,0.5,11264,281,11264,(X),4865,338,43.2,2.5,6399,280,56.8,2.5,66947,*****,66947,(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,66947,*****,66947,(X),62099,995,92.8,1.5,3875,1627,5.8,2.4,1956,1654,2.9,2.5,N,N,N,N,N,N,N,N,N,N,N,N,66947,*****,66947,(X),2033,1600,3.0,2.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,64914,1600,97.0,2.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30815,241,(X),(X)
